year,month,day,speciesKey,genus,species,latitude,longitude,countryCode
2015,11,9,7568403,Larrea,tridentata,33.983154,-116.152031,US
2020,2,23,7568403,Larrea,tridentata,32.780845,-105.93138,US
2021,3,24,7568403,Larrea,tridentata,35.953617,-115.077094,US
2021,8,19,7568403,Larrea,tridentata,33.443955,-111.9329,US
2022,3,30,7568403,Larrea,tridentata,33.547064,-111.669696,US
2020,3,10,7568403,Larrea,tridentata,33.174287,-116.270562,US
2019,1,25,7568403,Larrea,tridentata,33.670378,-116.409588,US
2021,3,2,7568403,Larrea,tridentata,31.806008,-106.508847,US
2018,3,11,7568403,Larrea,tridentata,32.496292,-111.500105,US
2019,10,4,7568403,Larrea,tridentata,32.330958,-111.114175,US
2022,6,22,7568403,Larrea,tridentata,37.115822,-113.574928,US
2019,2,14,7568403,Larrea,tridentata,32.523942,-106.371138,US
2019,2,11,7568403,Larrea,tridentata,31.966837,-110.51037,US
2022,3,27,5357217,Parkinsonia,aculeata,31.772813,-106.502979,US
2019,6,2,7568403,Larrea,tridentata,32.820597,-104.266237,US
2019,6,19,7568403,Larrea,tridentata,36.559208,-115.609192,US
2021,3,24,7568403,Larrea,tridentata,35.952522,-115.071525,US
2015,1,16,7568403,Larrea,tridentata,34.53427,-113.454808,US
2018,11,4,7568403,Larrea,tridentata,32.308675,-106.653405,US
2020,2,5,7568403,Larrea,tridentata,33.821303,-116.557137,US
2020,10,24,7568403,Larrea,tridentata,32.670219,-115.894147,US
2018,5,8,7568403,Larrea,tridentata,31.896013,-108.246588,US
2018,11,21,7568403,Larrea,tridentata,32.485325,-105.771508,US
2018,12,8,7568403,Larrea,tridentata,32.420762,-106.084253,US
2023,2,26,7568403,Larrea,tridentata,33.671558,-115.92008,US
2018,4,30,7568403,Larrea,tridentata,32.108967,-111.04605,US
2018,10,24,7568403,Larrea,tridentata,32.15452,-110.3059,US
2020,5,2,7568403,Larrea,tridentata,32.769547,-104.7399,US
2017,12,7,7568403,Larrea,tridentata,32.287945,-111.090636,US
2019,1,31,7568403,Larrea,tridentata,31.582903,-106.180458,US
2018,2,17,7568403,Larrea,tridentata,32.333889,-106.671667,US
2018,10,19,7568403,Larrea,tridentata,32.370378,-106.091508,US
2019,6,25,5357217,Parkinsonia,aculeata,34.169617,-118.473205,US
2019,8,22,7568403,Larrea,tridentata,31.531447,-106.10858,US
2018,11,20,7568403,Larrea,tridentata,32.505062,-105.900712,US
2021,5,11,7568403,Larrea,tridentata,33.381001,-112.370111,US
2020,1,8,7568403,Larrea,tridentata,33.691072,-116.348706,US
2016,9,11,7568403,Larrea,tridentata,34.559853,-117.577592,US
2020,2,19,7568403,Larrea,tridentata,32.374347,-106.091369,US
2020,3,12,7568403,Larrea,tridentata,32.395638,-106.105683,US
2021,10,10,5359945,Parkinsonia,microphylla,33.765095,-113.791442,US
2022,5,30,7568403,Larrea,tridentata,36.94963,-113.797775,US
2018,12,8,7568403,Larrea,tridentata,32.426955,-106.095711,US
2021,3,25,7568403,Larrea,tridentata,33.271992,-116.410174,US
2019,8,8,7568403,Larrea,tridentata,33.35958,-106.079894,US
2022,7,19,7568403,Larrea,tridentata,32.191433,-108.086053,US
2020,3,31,7568403,Larrea,tridentata,31.826375,-106.464097,US
2021,5,2,7568403,Larrea,tridentata,32.235026,-110.685867,US
2022,3,12,7568403,Larrea,tridentata,33.26129,-112.853387,US
2022,4,6,7568403,Larrea,tridentata,34.55678,-115.781067,US
2019,9,18,7568403,Larrea,tridentata,32.102019,-110.83937,US
2021,3,22,7568403,Larrea,tridentata,33.209145,-116.315082,US
2021,5,26,7568403,Larrea,tridentata,32.942753,-105.96772,US
2021,12,19,7568403,Larrea,tridentata,36.483091,-114.534918,US
2020,2,5,7568403,Larrea,tridentata,33.817506,-116.55759,US
2018,1,12,7568403,Larrea,tridentata,32.356634,-106.759765,US
2021,5,3,7568403,Larrea,tridentata,32.486345,-106.683145,US
2020,5,5,7568403,Larrea,tridentata,32.010253,-106.317375,US
2022,2,16,7568403,Larrea,tridentata,32.956395,-105.907158,US
2022,8,10,7568403,Larrea,tridentata,31.045539,-104.7667,US
2021,1,18,5359945,Parkinsonia,microphylla,28.814281,-113.811175,MX
2021,10,7,7568403,Larrea,tridentata,35.820337,-115.455108,US
2022,4,29,7568403,Larrea,tridentata,33.703397,-112.033669,US
2023,2,23,7568403,Larrea,tridentata,31.929538,-110.194953,US
2019,3,11,7568403,Larrea,tridentata,32.902233,-105.91423,US
2020,4,14,7568403,Larrea,tridentata,31.894545,-106.470895,US
2018,9,6,7568403,Larrea,tridentata,32.954513,-105.946975,US
2019,10,4,7568403,Larrea,tridentata,32.029331,-110.719192,US
2017,2,20,7568403,Larrea,tridentata,34.111106,-115.69223,US
2018,11,21,7568403,Larrea,tridentata,32.487667,-105.780708,US
2023,2,10,7568403,Larrea,tridentata,35.618017,-115.4022,US
2018,12,23,7568403,Larrea,tridentata,33.74665,-115.821275,US
2020,2,12,7568403,Larrea,tridentata,33.750004,-116.486088,US
2021,3,15,7568403,Larrea,tridentata,32.836742,-105.931495,US
2021,11,26,7568403,Larrea,tridentata,35.953433,-114.849937,US
2019,2,12,7568403,Larrea,tridentata,32.181862,-107.623192,US
2022,3,18,7568403,Larrea,tridentata,31.766137,-106.504112,US
2022,4,24,5359949,Parkinsonia,florida,33.510849,-111.698478,US
2019,8,18,7568403,Larrea,tridentata,32.98455,-105.946105,US
2021,4,24,5357217,Parkinsonia,aculeata,32.26866,-106.736674,US
2018,4,4,7568403,Larrea,tridentata,32.228275,-109.055772,US
2018,12,20,7568403,Larrea,tridentata,33.114528,-105.922347,US
2023,2,9,7568403,Larrea,tridentata,35.820172,-115.295538,US
2018,5,24,7568403,Larrea,tridentata,35.792233,-116.201683,US
2020,4,26,5357217,Parkinsonia,aculeata,26.122431,-97.40235,US
2020,3,7,7568403,Larrea,tridentata,32.80507,-105.933212,US
2018,11,10,7568403,Larrea,tridentata,31.852675,-113.388778,MX
2019,7,17,7568403,Larrea,tridentata,33.590563,-111.59901,US
2023,2,10,7568403,Larrea,tridentata,35.471805,-115.45188,US
2022,8,10,7568403,Larrea,tridentata,31.043439,-104.74765,US
2022,2,12,5357217,Parkinsonia,aculeata,30.219341,-97.649618,US
2005,2,19,7568403,Larrea,tridentata,36.532265,-116.932541,US
2017,4,10,5359949,Parkinsonia,florida,32.255937,-111.012214,US
2019,2,23,7568403,Larrea,tridentata,33.719425,-115.810242,US
2020,1,1,7568403,Larrea,tridentata,32.944455,-105.872213,US
2022,4,5,7568403,Larrea,tridentata,35.966092,-114.664925,US
2021,5,3,7568403,Larrea,tridentata,32.506705,-106.68315,US
2023,2,8,7568403,Larrea,tridentata,36.336728,-115.305375,US
2021,2,5,7568403,Larrea,tridentata,35.922163,-115.124747,US
2018,5,21,7568403,Larrea,tridentata,33.778832,-112.220764,US
2019,12,5,7568403,Larrea,tridentata,32.956105,-105.899537,US
2019,12,30,7568403,Larrea,tridentata,32.294187,-106.730628,US
2021,3,19,7568403,Larrea,tridentata,33.798829,-114.521016,US
2022,9,3,7568403,Larrea,tridentata,33.773674,-111.90182,US
2019,12,13,7568403,Larrea,tridentata,33.153805,-116.479438,US
2021,2,6,7568403,Larrea,tridentata,35.973653,-114.917175,US
2022,2,18,7568403,Larrea,tridentata,33.019614,-116.359397,US
2022,8,20,7568403,Larrea,tridentata,36.128564,-115.473893,US
2017,12,7,5359945,Parkinsonia,microphylla,32.28717,-111.089333,US
2021,3,26,7568403,Larrea,tridentata,32.755418,-116.043126,US
2021,4,22,7568403,Larrea,tridentata,33.003444,-109.165192,US
2017,2,18,7568403,Larrea,tridentata,35.991213,-114.774588,US
2020,1,22,7568403,Larrea,tridentata,32.984542,-105.926858,US
2022,12,27,7568403,Larrea,tridentata,32.91216,-116.27474,US
2019,4,1,7568403,Larrea,tridentata,33.247965,-116.406051,US
2018,10,24,7568403,Larrea,tridentata,32.102783,-110.328872,US
2021,1,22,7568403,Larrea,tridentata,32.816745,-105.933487,US
2021,11,17,7568403,Larrea,tridentata,31.960262,-106.457712,US
2022,12,9,7568403,Larrea,tridentata,33.667912,-116.404725,US
2021,3,29,5359949,Parkinsonia,florida,33.70137,-116.362113,US
2017,2,21,7568403,Larrea,tridentata,32.535986,-114.817679,MX
2020,12,10,7568403,Larrea,tridentata,31.836388,-105.972878,US
2017,7,12,5359945,Parkinsonia,microphylla,28.057133,-113.392975,MX
2018,11,2,7568403,Larrea,tridentata,31.986813,-106.434687,US
2019,6,19,7568403,Larrea,tridentata,36.545088,-115.584755,US
2020,2,5,7568403,Larrea,tridentata,33.817435,-116.557472,US
2021,3,6,7568403,Larrea,tridentata,33.774651,-116.363003,US
2022,6,7,7568403,Larrea,tridentata,27.88102,-113.755592,MX
2019,2,21,7568403,Larrea,tridentata,36.150876,-115.420552,US
2022,3,14,7568403,Larrea,tridentata,33.178622,-111.648767,US
2016,3,10,5357217,Parkinsonia,aculeata,23.300617,-106.438011,MX
2020,10,18,7568403,Larrea,tridentata,26.115037,-100.709377,MX
2022,4,29,7568403,Larrea,tridentata,33.706097,-112.033456,US
2018,11,9,5357217,Parkinsonia,aculeata,31.445563,-109.600328,US
2021,5,3,7568403,Larrea,tridentata,32.27278,-106.73468,US
2018,12,29,5359949,Parkinsonia,florida,34.471046,-114.852013,US
2021,3,2,7568403,Larrea,tridentata,36.14651,-115.437093,US
2018,11,4,7568403,Larrea,tridentata,32.20243,-106.691003,US
2018,10,24,7568403,Larrea,tridentata,32.0416,-110.327758,US
2020,12,29,7568403,Larrea,tridentata,32.982005,-105.9031,US
2020,4,11,5357217,Parkinsonia,aculeata,29.681847,-95.4347,US
2022,11,14,5359949,Parkinsonia,florida,33.681255,-115.800767,US
2022,5,2,5357217,Parkinsonia,aculeata,24.860492,-107.404542,MX
2018,3,11,5359945,Parkinsonia,microphylla,32.436883,-111.559412,US
2016,3,29,7568403,Larrea,tridentata,34.133852,-116.315645,US
2019,1,29,7568403,Larrea,tridentata,32.874262,-105.95227,US
2022,7,31,7568403,Larrea,tridentata,32.841572,-104.859887,US
2022,9,24,7568403,Larrea,tridentata,30.864403,-102.519705,US
2017,7,28,7568403,Larrea,tridentata,32.537722,-111.425338,US
2020,4,28,7568403,Larrea,tridentata,32.10308,-106.413597,US
2022,3,23,7568403,Larrea,tridentata,32.957353,-105.91323,US
2019,3,29,7568403,Larrea,tridentata,33.147847,-105.88697,US
2023,2,8,7568403,Larrea,tridentata,32.090233,-112.772667,US
2020,1,29,7568403,Larrea,tridentata,33.623842,-116.347061,US
2022,4,15,7568403,Larrea,tridentata,32.22577,-111.034639,US
2021,5,2,5357217,Parkinsonia,aculeata,23.638825,-106.358773,MX
2021,8,3,5357217,Parkinsonia,aculeata,31.675938,-106.414678,MX
2022,12,24,7568403,Larrea,tridentata,33.788083,-112.065377,US
2018,6,8,7568403,Larrea,tridentata,33.931945,-114.006431,US
2018,11,4,7568403,Larrea,tridentata,32.137536,-106.644897,US
2020,11,1,7568403,Larrea,tridentata,33.611389,-116.321522,US
2022,10,8,7568403,Larrea,tridentata,33.28041,-113.522253,US
2018,12,4,7568403,Larrea,tridentata,32.478487,-105.745238,US
2018,10,22,7568403,Larrea,tridentata,32.63382,-106.968705,US
2019,7,31,5357217,Parkinsonia,aculeata,31.806092,-106.44137,US
2023,2,23,7568403,Larrea,tridentata,31.928255,-110.20852,US
2018,10,4,7568403,Larrea,tridentata,31.959147,-106.56893,US
2018,10,1,7568403,Larrea,tridentata,31.785572,-106.493675,US
2020,2,19,7568403,Larrea,tridentata,33.683292,-116.439225,US
2019,12,23,5359945,Parkinsonia,microphylla,33.409538,-112.064925,US
2022,8,10,7568403,Larrea,tridentata,31.069806,-104.44687,US
2020,3,8,7568403,Larrea,tridentata,32.780905,-105.933708,US
2018,11,16,7568403,Larrea,tridentata,32.975697,-105.931587,US
2020,3,7,7568403,Larrea,tridentata,33.642895,-116.382597,US
2023,2,10,7568403,Larrea,tridentata,35.611163,-115.39743,US
2019,9,17,7568403,Larrea,tridentata,31.402497,-110.081597,US
2020,12,10,7568403,Larrea,tridentata,31.838972,-106.046722,US
2020,10,16,7568403,Larrea,tridentata,31.96043,-106.449722,US
2020,3,1,7568403,Larrea,tridentata,32.803362,-105.935197,US
2019,1,12,7568403,Larrea,tridentata,31.911603,-106.379562,US
2022,3,24,7568403,Larrea,tridentata,31.351795,-113.582183,MX
2017,10,7,7568403,Larrea,tridentata,36.288995,-115.061242,US
2019,3,29,7568403,Larrea,tridentata,33.150405,-105.89305,US
2019,7,18,7568403,Larrea,tridentata,31.809619,-106.471223,US
2021,11,26,7568403,Larrea,tridentata,36.341713,-114.918197,US
2018,9,23,7568403,Larrea,tridentata,36.036075,-115.353012,US
2020,7,3,7568403,Larrea,tridentata,25.55395,-100.729939,MX
2021,5,1,7568403,Larrea,tridentata,33.297062,-112.037903,US
2020,1,4,5357217,Parkinsonia,aculeata,29.891305,-97.942222,US
2021,1,14,7568403,Larrea,tridentata,37.152091,-114.330468,US
2019,11,20,7568403,Larrea,tridentata,36.133963,-115.473512,US
2022,4,6,7568403,Larrea,tridentata,35.937155,-115.183342,US
2023,2,10,7568403,Larrea,tridentata,35.6176,-115.403253,US
2018,3,17,7568403,Larrea,tridentata,33.836372,-116.310025,US
2022,4,2,7568403,Larrea,tridentata,33.460716,-111.943932,US
2020,7,1,7568403,Larrea,tridentata,31.213583,-105.493004,US
2020,2,19,7568403,Larrea,tridentata,33.674042,-116.426655,US
2022,8,28,7568403,Larrea,tridentata,36.065403,-117.991417,US
2018,3,4,7568403,Larrea,tridentata,33.499375,-115.862172,US
2021,3,20,7568403,Larrea,tridentata,32.203808,-115.708397,MX
2022,3,23,7568403,Larrea,tridentata,32.957733,-105.909513,US
2019,7,16,7568403,Larrea,tridentata,29.247681,-105.30938,MX
2021,3,24,7568403,Larrea,tridentata,35.953583,-115.076789,US
2022,2,8,7568403,Larrea,tridentata,32.281783,-108.73027,US
2018,11,21,7568403,Larrea,tridentata,32.479533000000004,-105.749192,US
2017,3,6,7568403,Larrea,tridentata,27.59409,-100.706306,MX
2009,2,26,7568403,Larrea,tridentata,32.365358,-110.797518,US
2022,9,29,5357217,Parkinsonia,aculeata,26.229255,-97.347533,US
2021,9,12,7568403,Larrea,tridentata,33.8049,-115.777111,US
2018,2,11,5359945,Parkinsonia,microphylla,32.204353,-111.12423,US
2018,2,18,7568403,Larrea,tridentata,32.367395,-111.462792,US
2022,4,6,7568403,Larrea,tridentata,35.937187,-115.182603,US
2017,10,26,7568403,Larrea,tridentata,32.254172,-111.043114,US
2018,12,20,7568403,Larrea,tridentata,33.132617,-106.008439,US
2021,1,16,7568403,Larrea,tridentata,35.113615,-114.987277,US
2021,4,15,7568403,Larrea,tridentata,33.943058,-115.97422,US
2022,4,6,7568403,Larrea,tridentata,36.31348,-114.974062,US
2020,5,3,7568403,Larrea,tridentata,32.737008,-104.739412,US
2021,5,25,7568403,Larrea,tridentata,32.355217,-106.097947,US
2022,4,6,7568403,Larrea,tridentata,35.938487,-115.183447,US
2020,5,25,5357217,Parkinsonia,aculeata,30.499325,-97.732251,US
2018,4,1,7568403,Larrea,tridentata,34.047847,-116.202269,US
2018,9,24,7568403,Larrea,tridentata,36.334568,-115.3198,US
2018,12,8,7568403,Larrea,tridentata,32.43507,-106.076478,US
2022,3,31,7568403,Larrea,tridentata,32.966587,-105.910513,US
2020,5,2,5357217,Parkinsonia,aculeata,37.28507,-121.939055,US
2023,2,24,7568403,Larrea,tridentata,33.6659,-116.393892,US
2021,3,24,7568403,Larrea,tridentata,35.953628,-115.077111,US
2020,10,17,5357217,Parkinsonia,aculeata,30.370086,-97.658655,US
2017,12,13,5357217,Parkinsonia,aculeata,32.25783,-111.012558,US
2018,10,23,7568403,Larrea,tridentata,32.369628,-111.140097,US
2020,1,1,7568403,Larrea,tridentata,32.944988,-105.874,US
2018,2,11,7568403,Larrea,tridentata,32.214058,-111.129517,US
2022,4,7,7568403,Larrea,tridentata,35.812688,-115.379975,US
2022,1,2,7568403,Larrea,tridentata,33.443114,-111.58021,US
2022,11,11,5359945,Parkinsonia,microphylla,33.947099,-112.136448,US
2018,11,20,7568403,Larrea,tridentata,32.489313,-105.824203,US
2021,3,27,5357217,Parkinsonia,aculeata,22.622137,-100.39975,MX
2019,10,26,7568403,Larrea,tridentata,26.044268,-100.64347,MX
2021,10,10,7568403,Larrea,tridentata,34.875008,-114.753538,US
2018,12,23,7568403,Larrea,tridentata,33.511593,-111.947581,US
2018,7,21,7568403,Larrea,tridentata,34.996602,-118.19661,US
2019,4,13,7568403,Larrea,tridentata,31.986813,-106.383683,US
2018,8,9,7568403,Larrea,tridentata,32.191028,-108.078111,US
2020,3,7,7568403,Larrea,tridentata,32.039486,-112.71227,US
2013,9,13,7568403,Larrea,tridentata,36.128618,-115.473427,US
2022,4,24,5359949,Parkinsonia,florida,33.510569,-111.684534,US
2019,3,10,5359949,Parkinsonia,florida,32.312157,-114.21744,MX
2021,3,8,7568403,Larrea,tridentata,32.21768,-111.004003,US
1983,11,14,5359945,Parkinsonia,microphyllum,31.308333,-115.5,MX
1973,4,16,7568403,Larrea,tridentata,33.353852,-114.110598,US
2015,4,8,7568403,Larrea,tridentata,34.77423,-116.82698,US
2003,5,4,7568403,Larrea,tridentata,34.199933,-114.5204,US
2016,4,28,7568403,Larrea,tridentata,36.2369,-116.35543,US
2012,3,18,7568403,Larrea,tridentata,33.913833,-115.247367,US
2003,8,27,7568403,Larrea,tridentata,34.39,-114.276944,US
1989,5,7,7568403,Larrea,tridentata,33.13,-115.058333,US
2014,4,17,7568403,Larrea,tridentata,34.52167,-118.01667,US
2017,4,7,7568403,Larrea,tridentata,36.1749,-116.17838,US
2018,4,11,7568403,Larrea,tridentata,35.5841,-116.12293,US
2019,4,30,7568403,Larrea,tridentata,33.334215,-114.815776,US
2007,4,22,7568403,Larrea,tridentata,34.261111,-115.708056,US
2007,11,1,7568403,Larrea,tridentata,34.67675,-115.746639,US
2003,10,26,7568403,Larrea,tridentata,34.291111,-114.293889,US
1964,4,12,5359949,Parkinsonia,floridum,33.32944,-114.77884,US
2003,4,6,5359945,Parkinsonia,microphyllum,34.258333,-114.146389,US
2009,10,9,5359949,Parkinsonia,florida,34.06552,-115.03082,US
1988,3,2,5359949,Parkinsonia,floridum,33.6699,-115.9177,US
1977,11,25,7568403,Larrea,tridentata,32.916667,-114.583333,US
2004,3,23,7568403,Larrea,tridentata,34.749944,-116.243778,US
2015,9,15,7568403,Larrea,tridentata,33.61097,-114.98751,US
2012,4,15,5359949,Parkinsonia,florida,33.673833,-115.65125,US
2003,4,5,7568403,Larrea,tridentata,34.247778,-114.643056,US
1926,1,20,7568403,Larrea,tridentata,33.1386,-116.3874,US
2017,7,20,7568403,Larrea,tridentata,36.355611,-117.694364,US
2017,4,12,5359949,Parkinsonia,florida,34.24493,-114.7924,US
1987,7,4,5357217,Parkinsonia,aculeata,18.465,-98.268333,MX
1989,2,10,5357217,Parkinsonia,aculeata,21.116667,-99.483333,MX
1992,5,8,7568403,Larrea,tridentata,25.038333,-103.848333,MX
1944,5,7,7568403,Larrea,tridentata,25.975,-101.541667,MX
1991,8,18,5357217,Parkinsonia,aculeata,23.569797,-100.641896,MX
1967,10,5,5357217,Parkinsonia,aculeata,20.676667,-103.346667,MX
1976,12,NA,7568403,Larrea,tridentata,25.833333,-103.845,MX
1998,4,7,5357217,Parkinsonia,aculeata,20.348433,-101.428684,MX
1979,3,NA,7568403,Larrea,tridentata,21.0725,-99.681667,MX
1985,3,18,5357217,Parkinsonia,aculeata,21.546667,-99.688333,MX
1993,3,NA,5357217,Parkinsonia,aculeata,25.271667,-103.775,MX
1984,8,24,7568403,Larrea,tridentata,22.645347,-101.93853,MX
1997,5,31,5357217,Parkinsonia,aculeata,20.770575,-99.734465,MX
1992,5,8,5357217,Parkinsonia,aculeata,25.038333,-103.848333,MX
1977,4,30,7568403,Larrea,tridentata,20.916667,-99.766667,MX
1970,9,15,7568403,Larrea,tridentata,25.833333,-103.845,MX
2002,4,4,5357217,Parkinsonia,aculeata,23.736667,-99.151667,MX
1989,2,4,7568403,Larrea,tridentata,22.4,-101.166667,MX
1978,3,21,7568403,Larrea,tridentata,20.195746,-99.195963,MX
1977,9,16,7568403,Larrea,tridentata,20.833333,-99.718333,MX
1989,9,10,7568403,Larrea,tridentata,23.346931,-101.149141,MX
1989,7,15,5357217,Parkinsonia,aculeata,27.026667,-107.741667,MX
1981,5,7,5357217,Parkinsonia,aculeata,26.228333,-105.365,MX
1986,10,19,7568403,Larrea,tridentata,21.053333,-99.813333,MX
1985,9,10,7568403,Larrea,tridentata,25.716667,-102.195,MX
1987,4,27,7568403,Larrea,tridentata,20.683333,-99.561667,MX
1984,3,10,7568403,Larrea,tridentata,22.290833,-101.137667,MX
1978,4,27,7568403,Larrea,tridentata,28.628333,-106.068333,MX
1986,5,3,5357217,Parkinsonia,aculeata,19.968333,-101.14,MX
1994,3,23,5357217,Parkinsonia,aculeata,23.193333,-106.221667,MX
1978,2,18,7568403,Larrea,tridentata,20.916667,-99.766667,MX
1979,5,13,7568403,Larrea,tridentata,21.053333,-99.813333,MX
1978,8,12,7568403,Larrea,tridentata,20.833333,-99.718333,MX
1987,2,20,7568403,Larrea,tridentata,24.063036,-110.376251,MX
1977,8,13,7568403,Larrea,tridentata,23.571667,-99.795,MX
1991,8,18,7568403,Larrea,tridentata,23.569797,-100.641896,MX
1970,9,13,7568403,Larrea,tridentata,26.935,-105.393333,MX
1995,10,3,5357217,Parkinsonia,aculeata,18.348333,-99.48,MX
1984,4,26,5357217,Parkinsonia,aculeata,20.205,-100.96,MX
1985,12,12,5357217,Parkinsonia,aculeata,20.303333,-101.596667,MX
1989,7,6,5357217,Parkinsonia,aculeata,16.43,-95.016667,MX
1977,3,30,5357217,Parkinsonia,aculeata,22.063333,-98.183333,MX
1972,2,8,5357217,Parkinsonia,aculeata,24.142222,-110.310833,MX
1981,4,30,5357217,Parkinsonia,aculeata,16.323333,-95.236667,MX
1978,2,9,7568403,Larrea,tridentata,21.053333,-99.813333,MX
1993,3,NA,7568403,Larrea,tridentata,25.271667,-103.775,MX
1942,12,NA,7568403,Larrea,tridentata,25.433333,-101,MX
1978,5,4,7568403,Larrea,tridentata,24.115008,-110.616044,MX
1993,8,6,5357217,Parkinsonia,aculeata,26.04842,-98.011119,MX
1997,7,14,7568403,Larrea,tridentata,21.231667,-99.141389,MX
1978,8,24,7568403,Larrea,tridentata,28.628333,-106.068333,MX
1995,5,16,7568403,Larrea,tridentata,25.888333,-103.618333,MX
1987,4,1,5357217,Parkinsonia,aculeata,22.063333,-98.183333,MX
1992,7,4,5357217,Parkinsonia,aculeata,21.546667,-99.688333,MX
NA,NA,NA,5357217,Parkinsonia,aculeata,26.105224,-108.749061,MX
1993,9,12,7568403,Larrea,tridentata,25.000986,-103.751194,MX
1977,8,18,5359949,Parkinsonia,florida,23.65177,-98.635756,MX
1990,3,24,5357217,Parkinsonia,aculeata,21.533333,-99.683333,MX
1980,9,8,7568403,Larrea,tridentata,20.833333,-99.718333,MX
1986,7,21,7568403,Larrea,tridentata,23.135687,-102.423356,MX
2019,4,20,5357217,Parkinsonia,aculeata,29.639162,-98.467453,US
2022,6,1,5357217,Parkinsonia,aculeata,31.58604,-106.399693,MX
2020,5,17,5357217,Parkinsonia,aculeata,30.244775,-97.700838,US
2020,11,27,5357217,Parkinsonia,aculeata,33.601577,-117.651993,US
2021,4,7,7568403,Larrea,tridentata,33.621475,-111.747397,US
2019,5,20,5357217,Parkinsonia,aculeata,29.68171,-82.371511,US
2022,6,8,7568403,Larrea,tridentata,32.746167,-105.914375,US
2020,1,6,7568403,Larrea,tridentata,32.747184,-105.914394,US
2022,4,24,7568403,Larrea,tridentata,34.097271,-116.15849300000001,US
2021,9,17,5357217,Parkinsonia,aculeata,30.247663,-97.710002,US
2021,4,24,5357217,Parkinsonia,aculeata,26.014352,-97.538508,US
2020,4,26,5357217,Parkinsonia,aculeata,25.780587,-100.268308,MX
2022,12,2,7568403,Larrea,tridentata,33.749847,-116.201708,US
2020,5,10,5357217,Parkinsonia,aculeata,34.432555,-119.296652,US
2022,5,14,5357217,Parkinsonia,aculeata,27.666111,-97.327544,US
2021,8,9,5357217,Parkinsonia,aculeata,21.008654,-101.255972,MX
2022,3,29,5357217,Parkinsonia,aculeata,34.04195,-117.844103,US
2021,10,29,7568403,Larrea,tridentata,36.24867,-116.720275,US
2022,5,23,7568403,Larrea,tridentata,32.746959,-105.91475199999999,US
2020,8,26,5357217,Parkinsonia,aculeata,32.334334,-106.738809,US
2021,12,19,5357217,Parkinsonia,aculeata,20.619192,-100.395939,MX
2019,11,12,7568403,Larrea,tridentata,28.846656,-105.942733,MX
2022,2,18,5359949,Parkinsonia,florida,33.852425,-111.911713,US
2022,4,20,5357217,Parkinsonia,aculeata,30.180373,-97.819616,US
2019,5,6,5357217,Parkinsonia,aculeata,30.24485,-97.71089,US
2019,6,11,5357217,Parkinsonia,aculeata,23.610576,-109.602375,MX
2022,6,28,5357217,Parkinsonia,aculeata,29.622586,-95.007353,US
2017,12,16,7568403,Larrea,tridentata,33.452069,-111.479366,US
2020,2,14,7568403,Larrea,tridentata,33.009497,-112.536572,US
2020,11,8,5357217,Parkinsonia,aculeata,33.360056,-111.737171,US
2022,1,16,5357217,Parkinsonia,aculeata,26.898097,-111.973071,MX
2016,12,20,5357217,Parkinsonia,aculeata,27.480786,-97.831471,US
2022,5,6,5357217,Parkinsonia,aculeata,32.766763,-116.982728,US
2022,4,5,7568403,Larrea,tridentata,32.271138,-110.892895,US
2022,1,30,7568403,Larrea,tridentata,36.01585,-114.753524,US
2019,11,3,5357217,Parkinsonia,aculeata,35.278875,-120.65682,US
2022,5,5,5357217,Parkinsonia,aculeata,32.326798,-110.700414,US
2017,5,11,5357217,Parkinsonia,aculeata,33.496214,-112.292563,US
2021,6,3,7568403,Larrea,tridentata,32.344767,-106.743697,US
2020,6,11,7568403,Larrea,tridentata,33.437656,-111.485106,US
2021,1,7,7568403,Larrea,tridentata,36.019489,-114.745334,US
2021,5,29,5357217,Parkinsonia,aculeata,31.813774,-106.465569,US
2018,12,14,5357217,Parkinsonia,aculeata,29.126467,-110.907598,MX
2020,7,18,7568403,Larrea,tridentata,33.60825,-114.877811,US
2019,12,3,5357217,Parkinsonia,aculeata,29.393322,-98.497206,US
2022,2,24,7568403,Larrea,tridentata,34.133821,-116.31527,US
2020,12,30,5357217,Parkinsonia,aculeata,29.464192,-98.472856,US
2022,2,12,5357217,Parkinsonia,aculeata,26.078419,-98.134731,US
2021,7,31,5357217,Parkinsonia,aculeata,33.920403,-116.465587,US
2022,10,15,7568403,Larrea,tridentata,33.145944,-111.425129,US
2021,4,18,5357217,Parkinsonia,aculeata,33.315133,-112.075979,US
2020,6,24,5357217,Parkinsonia,aculeata,33.775598,-117.107606,US
1963,6,4,5359949,Parkinsonia,florida,26.08,-111.175,MX
2020,5,20,7568403,Larrea,tridentata,36.5453,-114.931,US
1949,4,15,7568403,Larrea,tridentata,26.23,-101.35,MX
1971,8,18,7568403,Larrea,tridentata,31.62,-106.63,MX
2019,4,29,7568403,Larrea,tridentata,31.885601,-106.4386,US
2022,4,9,7568403,Larrea,tridentata,35.794753,-114.487795,US
2022,10,27,7568403,Larrea,tridentata,33.218087,-107.247492,US
2023,1,12,7568403,Larrea,tridentata,32.455471,-107.85373,US
2021,3,24,7568403,Larrea,tridentata,35.953022,-115.076728,US
2018,11,10,7568403,Larrea,tridentata,31.513437,-113.415588,MX
2020,5,26,5359945,Parkinsonia,microphylla,28.952338,-110.991186,MX
2017,11,18,5359949,Parkinsonia,florida,33.090439,-115.254089,US
